id,src,dst,bw,srlg,distance
5831,114,115,409600,221,2984
5832,114,131,409600,222,2713
5833,115,116,409600,223,1164
5834,115,132,409600,224,354
5835,116,117,409600,225,890
5836,116,133,409600,226,1842
5837,117,118,409600,227,2487
5838,117,134,409600,228,1933
5839,118,119,409600,229,1975
5840,118,135,409600,230,701
5841,119,136,409600,231,901
5842,120,121,409600,232,1685
5843,120,137,409600,233,2464
5844,121,122,409600,234,587
5845,121,138,409600,235,2389
5846,122,123,409600,236,747
5847,122,139,409600,237,2555
5848,123,124,409600,238,2704
5849,123,140,409600,239,2095
5850,124,125,409600,240,1086
5851,124,141,409600,241,689
5852,125,126,409600,242,2969
5853,125,142,409600,243,2811
5854,126,127,409600,244,1406
5855,126,143,409600,245,1860
5856,127,128,409600,246,2446
5857,127,144,409600,247,2422
5858,128,129,409600,248,284
5859,128,145,409600,249,944
5860,129,130,409600,250,1552
5861,129,146,409600,251,1581
5862,130,131,409600,252,544
5863,130,147,409600,253,447
5864,131,132,409600,254,70
5865,131,148,409600,255,831
5866,132,133,409600,256,2144
5867,132,149,409600,257,2068
5868,133,134,409600,258,2806
5869,133,150,409600,259,1722
5870,134,135,409600,260,615
5871,134,151,409600,261,2483
5872,135,136,409600,262,397
5873,135,152,409600,263,729
5874,136,153,409600,264,1952
5875,137,138,409600,265,2521
5876,137,154,409600,266,2459
5877,138,139,409600,267,162
5878,138,155,409600,268,2179
5879,139,140,409600,269,2064
5880,139,156,409600,270,484
5881,140,141,409600,271,384
5882,140,157,409600,272,1978
5883,141,142,409600,273,2703
5884,141,158,409600,274,536
5885,142,143,409600,275,2474
5886,142,159,409600,276,2211
5887,143,144,409600,277,7
5888,143,160,409600,278,2782
5889,144,145,409600,279,2662
5890,144,161,409600,280,1770
5891,145,146,409600,281,2141
5892,145,162,409600,282,1726
5893,146,147,409600,283,1520
5894,146,163,409600,284,180
5895,147,148,409600,285,2860
5896,147,164,409600,286,2173
5897,148,149,409600,287,1760
5898,148,165,409600,288,942
5899,149,150,409600,289,1977
5900,149,166,409600,290,1564
5901,150,151,409600,291,1438
5902,150,167,409600,292,2415
5903,151,152,409600,293,2856
5904,151,168,409600,294,2362
5905,152,153,409600,295,403
5906,152,169,409600,296,1745
5907,153,170,409600,297,551
5908,154,155,409600,298,1045
5909,154,171,409600,299,1957
5910,155,156,409600,300,955
5911,155,172,409600,301,346
5912,156,157,409600,302,1163
5913,156,173,409600,303,2453
5914,157,158,409600,304,2230
5915,157,174,409600,305,1676
5916,158,159,409600,306,1058
5917,158,175,409600,307,777
5918,159,160,409600,308,25
5919,159,176,409600,309,2907
5920,160,161,409600,310,32
5921,160,177,409600,311,2370
5922,161,162,409600,312,2143
5923,161,178,409600,313,485
5924,162,163,409600,314,2131
5925,162,179,409600,315,32
5926,163,164,409600,316,1539
5927,163,180,409600,317,2684
5928,164,165,409600,318,844
5929,164,181,409600,319,2820
5930,165,166,409600,320,1296
5931,165,182,409600,321,1677
5932,166,167,409600,322,1486
5933,166,183,409600,323,439
5934,167,168,409600,324,636
5935,167,184,409600,325,1748
5936,168,169,409600,326,2671
5937,168,185,409600,327,2400
5938,169,170,409600,328,1041
5939,169,186,409600,329,1073
5940,170,187,409600,330,2198
5941,171,172,409600,331,1737
5942,171,188,409600,332,2315
5943,172,173,409600,333,1500
5944,172,189,409600,334,2509
5945,173,174,409600,335,1131
5946,173,190,409600,336,2790
5947,174,175,409600,337,1630
5948,174,191,409600,338,837
5949,175,176,409600,339,1695
5950,175,192,409600,340,2264
5951,176,177,409600,341,2286
5952,176,193,409600,342,1979
5953,177,178,409600,343,735
5954,177,194,409600,344,1519
5955,178,179,409600,345,2293
5956,178,195,409600,346,2275
5957,179,180,409600,347,1984
5958,179,196,409600,348,1042
5959,180,181,409600,349,1259
5960,180,197,409600,350,2369
5961,181,182,409600,351,1413
5962,181,198,409600,352,2892
5963,182,183,409600,353,1633
5964,182,199,409600,354,568
5965,183,184,409600,355,2703
5966,183,200,409600,356,490
5967,184,185,409600,357,944
5968,184,201,409600,358,1832
5969,185,186,409600,359,2867
5970,185,202,409600,360,665
5971,186,187,409600,361,413
5972,186,203,409600,362,881
5973,187,204,409600,363,2085
5974,188,189,409600,364,1643
5975,188,205,409600,365,1389
5976,189,190,409600,366,2258
5977,189,206,409600,367,2518
5978,190,191,409600,368,2858
5979,190,207,409600,369,2806
5980,191,192,409600,370,2898
5981,191,208,409600,371,216
5982,192,193,409600,372,661
5983,192,209,409600,373,1596
5984,193,194,409600,374,2607
5985,193,210,409600,375,24
5986,194,195,409600,376,376
5987,194,211,409600,377,598
5988,195,196,409600,378,1934
5989,195,212,409600,379,2461
5990,196,197,409600,380,1786
5991,196,213,409600,381,364
5992,197,198,409600,382,265
5993,197,214,409600,383,1080
5994,198,199,409600,384,911
5995,198,215,409600,385,1521
5996,199,200,409600,386,330
5997,199,216,409600,387,2497
5998,200,201,409600,388,157
5999,200,217,409600,389,2970
6000,201,202,409600,390,1577
6001,201,218,409600,391,1644
6002,202,203,409600,392,2517
6003,202,219,409600,393,2690
6004,203,204,409600,394,2137
6005,203,220,409600,395,1176
6006,204,221,409600,396,2917
6007,205,206,409600,397,2450
6008,205,222,409600,398,238
6009,206,207,409600,399,720
6010,206,223,409600,400,2625
6011,207,208,409600,401,2027
6012,207,224,409600,402,1801
6013,208,209,409600,403,46
6014,208,225,409600,404,829
6015,209,210,409600,405,2693
6016,209,226,409600,406,2125
6017,210,211,409600,407,1174
6018,210,227,409600,408,800
6019,211,212,409600,409,140
6020,211,228,409600,410,2458
6021,212,213,409600,411,2094
6022,212,229,409600,412,2115
6023,213,214,409600,413,2863
6024,213,230,409600,414,951
6025,214,215,409600,415,2522
6026,214,231,409600,416,697
6027,215,216,409600,417,2763
6028,215,232,409600,418,150
6029,216,217,409600,419,1476
6030,216,233,409600,420,982
6031,217,218,409600,421,2685
6032,217,234,409600,422,4
6033,218,219,409600,423,647
6034,218,235,409600,424,358
6035,219,220,409600,425,1133
6036,219,236,409600,426,1639
6037,220,221,409600,427,1449
6038,220,237,409600,428,2745
6039,221,238,409600,429,1621
6040,222,223,409600,430,1663
6041,222,239,409600,431,2403
6042,223,224,409600,432,823
6043,223,240,409600,433,2123
6044,224,225,409600,434,65
6045,224,241,409600,435,2885
6046,225,226,409600,436,284
6047,225,242,409600,437,372
6048,226,227,409600,438,2254
6049,226,243,409600,439,1168
6050,227,228,409600,440,2977
6051,227,244,409600,441,2293
6052,228,229,409600,442,2390
6053,228,245,409600,443,1428
6054,229,230,409600,444,1426
6055,229,246,409600,445,1135
6056,230,231,409600,446,929
6057,230,247,409600,447,2486
6058,231,232,409600,448,799
6059,231,248,409600,449,1865
6060,232,233,409600,450,1657
6061,232,249,409600,451,2357
6062,233,234,409600,452,22
6063,233,250,409600,453,1072
6064,234,235,409600,454,719
6065,234,251,409600,455,1670
6066,235,236,409600,456,2076
6067,235,252,409600,457,439
6068,236,237,409600,458,2291
6069,236,253,409600,459,299
6070,237,238,409600,460,2063
6071,237,254,409600,461,1208
6072,238,255,409600,462,1395
6073,239,240,409600,463,482
6074,239,256,409600,464,2105
6075,240,241,409600,465,1058
6076,240,257,409600,466,2206
6077,241,242,409600,467,2357
6078,241,258,409600,468,1027
6079,242,243,409600,469,2846
6080,242,259,409600,470,1816
6081,243,244,409600,471,1547
6082,243,260,409600,472,2309
6083,244,245,409600,473,1983
6084,244,261,409600,474,999
6085,245,246,409600,475,1394
6086,245,262,409600,476,1882
6087,246,247,409600,477,2794
6088,246,263,409600,478,1890
6089,247,248,409600,479,2406
6090,247,264,409600,480,115
6091,248,249,409600,481,1977
6092,248,265,409600,482,479
6093,249,250,409600,483,1059
6094,249,266,409600,484,279
6095,250,251,409600,485,1570
6096,250,267,409600,486,2598
6097,251,252,409600,487,905
6098,251,268,409600,488,2775
6099,252,253,409600,489,2875
6100,252,269,409600,490,944
6101,253,254,409600,491,1296
6102,253,270,409600,492,1692
6103,254,255,409600,493,1449
6104,254,271,409600,494,2118
6105,255,272,409600,495,2197
6106,256,257,409600,496,42
6107,256,273,409600,497,2873
6108,257,258,409600,498,1081
6109,257,274,409600,499,1019
6110,258,259,409600,500,1179
6111,258,275,409600,501,383
6112,259,260,409600,502,1637
6113,259,276,409600,503,2762
6114,260,261,409600,504,1403
6115,260,277,409600,505,314
6116,261,262,409600,506,2274
6117,261,278,409600,507,734
6118,262,263,409600,508,1954
6119,262,279,409600,509,1288
6120,263,264,409600,510,1451
6121,263,280,409600,511,898
6122,264,265,409600,512,2352
6123,264,281,409600,513,1105
6124,265,266,409600,514,751
6125,265,282,409600,515,2801
6126,266,267,409600,516,781
6127,266,283,409600,517,2046
6128,267,268,409600,518,820
6129,267,284,409600,519,964
6130,268,269,409600,520,994
6131,268,285,409600,521,1090
6132,269,270,409600,522,849
6133,269,286,409600,523,941
6134,270,271,409600,524,833
6135,270,287,409600,525,1025
6136,271,272,409600,526,2536
6137,271,288,409600,527,1461
6138,272,289,409600,528,641
6139,273,274,409600,529,439
6140,273,274,409600,529,494
6141,274,275,409600,530,324
6142,274,275,409600,530,2771
6143,275,276,409600,531,2720
6144,275,276,409600,531,2020
6145,276,277,409600,532,2517
6146,276,277,409600,532,30
6147,277,278,409600,533,2220
6148,277,278,409600,533,176
6149,278,279,409600,534,1978
6150,278,279,409600,534,1523
6151,279,280,409600,535,2545
6152,279,280,409600,535,1294
6153,280,281,409600,536,2019
6154,280,281,409600,536,2356
6155,281,282,409600,537,1128
6156,281,282,409600,537,2013
6157,282,283,409600,538,752
6158,282,283,409600,538,2096
6159,283,284,409600,539,1150
6160,283,284,409600,539,1632
6161,284,285,409600,540,912
6162,284,285,409600,540,2365
6163,285,286,409600,541,528
6164,285,286,409600,541,224
6165,286,287,409600,542,2156
6166,286,287,409600,542,1736
6167,287,288,409600,543,1962
6168,287,288,409600,543,2217
6169,288,289,409600,544,136
6170,288,289,409600,544,2061
6171,289,289,409600,545,1425
6172,1,2,409600,1,1615
6173,1,18,409600,2,2814
6174,2,3,409600,3,718
6175,2,19,409600,4,1875
6176,3,4,409600,5,496
6177,3,20,409600,6,2863
6178,4,5,409600,7,2125
6179,4,21,409600,8,1887
6180,5,6,409600,9,1295
6181,5,22,409600,10,2826
6182,6,7,409600,11,37
6183,6,23,409600,12,51
6184,7,8,409600,13,2764
6185,7,24,409600,14,866
6186,8,9,409600,15,1557
6187,8,25,409600,16,2382
6188,9,10,409600,17,415
6189,9,26,409600,18,1335
6190,10,11,409600,19,1484
6191,10,27,409600,20,2512
6192,11,12,409600,21,1066
6193,11,28,409600,22,769
6194,12,13,409600,23,2249
6195,12,29,409600,24,1079
6196,13,14,409600,25,974
6197,13,30,409600,26,1106
6198,14,15,409600,27,1933
6199,14,31,409600,28,2514
6200,15,16,409600,29,1408
6201,15,32,409600,30,1501
6202,16,17,409600,31,756
6203,16,33,409600,32,2045
6204,17,34,409600,33,1739
6205,18,19,409600,34,865
6206,18,35,409600,35,1719
6207,19,20,409600,36,2873
6208,19,36,409600,37,1527
6209,20,21,409600,38,1498
6210,20,37,409600,39,1643
6211,21,22,409600,40,1148
6212,21,38,409600,41,1849
6213,22,23,409600,42,739
6214,22,39,409600,43,2343
6215,23,24,409600,44,540
6216,23,40,409600,45,2361
6217,24,25,409600,46,2812
6218,24,41,409600,47,939
6219,25,26,409600,48,412
6220,25,42,409600,49,2955
6221,26,27,409600,50,1108
6222,26,43,409600,51,968
6223,27,28,409600,52,2277
6224,27,44,409600,53,1773
6225,28,29,409600,54,1563
6226,28,45,409600,55,806
6227,29,30,409600,56,600
6228,29,46,409600,57,615
6229,30,31,409600,58,1940
6230,30,47,409600,59,42
6231,31,32,409600,60,726
6232,31,48,409600,61,1729
6233,32,33,409600,62,2049
6234,32,49,409600,63,553
6235,33,34,409600,64,2586
6236,33,50,409600,65,2120
6237,34,51,409600,66,2190
6238,35,36,409600,67,2954
6239,35,52,409600,68,1296
6240,36,37,409600,69,1996
6241,36,53,409600,70,1231
6242,37,38,409600,71,1030
6243,37,54,409600,72,2305
6244,38,39,409600,73,2328
6245,38,55,409600,74,198
6246,39,40,409600,75,1634
6247,39,56,409600,76,408
6248,40,41,409600,77,2831
6249,40,57,409600,78,672
6250,41,42,409600,79,248
6251,41,58,409600,80,885
6252,42,43,409600,81,1044
6253,42,59,409600,82,1954
6254,43,44,409600,83,2582
6255,43,60,409600,84,397
6256,44,45,409600,85,1845
6257,44,61,409600,86,1373
6258,45,46,409600,87,1067
6259,45,62,409600,88,1481
6260,46,47,409600,89,1478
6261,46,63,409600,90,2298
6262,47,48,409600,91,2286
6263,47,64,409600,92,1058
6264,48,49,409600,93,1412
6265,48,65,409600,94,84
6266,49,50,409600,95,1689
6267,49,66,409600,96,499
6268,50,51,409600,97,1441
6269,50,67,409600,98,2786
6270,51,68,409600,99,2483
6271,52,53,409600,100,817
6272,52,69,409600,101,2365
6273,53,54,409600,102,2361
6274,53,70,409600,103,2664
6275,54,55,409600,104,2661
6276,54,71,409600,105,2208
6277,55,56,409600,106,717
6278,55,72,409600,107,1168
6279,56,57,409600,108,1457
6280,56,73,409600,109,1334
6281,57,58,409600,110,2760
6282,57,74,409600,111,2093
6283,58,59,409600,112,1999
6284,58,75,409600,113,1833
6285,59,60,409600,114,324
6286,59,76,409600,115,1563
6287,60,61,409600,116,2516
6288,60,77,409600,117,1176
6289,61,62,409600,118,1902
6290,61,78,409600,119,2590
6291,62,63,409600,120,596
6292,62,79,409600,121,689
6293,63,64,409600,122,2626
6294,63,80,409600,123,1384
6295,64,65,409600,124,1730
6296,64,81,409600,125,2588
6297,65,66,409600,126,2511
6298,65,82,409600,127,2344
6299,66,67,409600,128,1660
6300,66,83,409600,129,295
6301,67,68,409600,130,327
6302,67,84,409600,131,666
6303,68,85,409600,132,1410
6304,69,70,409600,133,937
6305,69,86,409600,134,1287
6306,70,71,409600,135,1300
6307,70,87,409600,136,2677
6308,71,72,409600,137,1196
6309,71,88,409600,138,2912
6310,72,73,409600,139,1098
6311,72,89,409600,140,2482
6312,73,74,409600,141,2643
6313,73,90,409600,142,1622
6314,74,75,409600,143,1114
6315,74,91,409600,144,1825
6316,75,76,409600,145,1490
6317,75,92,409600,146,2407
6318,76,77,409600,147,2136
6319,76,93,409600,148,1847
6320,77,78,409600,149,1698
6321,77,94,409600,150,688
6322,78,79,409600,151,756
6323,78,95,409600,152,97
6324,79,80,409600,153,515
6325,79,96,409600,154,2983
6326,80,81,409600,155,964
6327,80,97,409600,156,2714
6328,81,82,409600,157,1033
6329,81,98,409600,158,2873
6330,82,83,409600,159,330
6331,82,99,409600,160,865
6332,83,84,409600,161,686
6333,83,100,409600,162,1629
6334,84,85,409600,163,424
6335,84,101,409600,164,394
6336,85,102,409600,165,264
6337,86,87,409600,166,1941
6338,86,103,409600,167,2249
6339,87,88,409600,168,223
6340,87,104,409600,169,110
6341,88,89,409600,170,1629
6342,88,105,409600,171,2149
6343,89,90,409600,172,343
6344,89,106,409600,173,428
6345,90,91,409600,174,1078
6346,90,107,409600,175,2534
6347,91,92,409600,176,639
6348,91,108,409600,177,348
6349,92,93,409600,178,2685
6350,92,109,409600,179,1599
6351,93,94,409600,180,1270
6352,93,110,409600,181,942
6353,94,95,409600,182,1016
6354,94,111,409600,183,1166
6355,95,96,409600,184,1818
6356,95,112,409600,185,2569
6357,96,97,409600,186,520
6358,96,113,409600,187,540
6359,97,98,409600,188,2160
6360,97,114,409600,189,701
6361,98,99,409600,190,120
6362,98,115,409600,191,146
6363,99,100,409600,192,2720
6364,99,116,409600,193,1464
6365,100,101,409600,194,1335
6366,100,117,409600,195,1953
6367,101,102,409600,196,1916
6368,101,118,409600,197,2217
6369,102,119,409600,198,1118
6370,103,104,409600,199,2249
6371,103,120,409600,200,1825
6372,104,105,409600,201,556
6373,104,121,409600,202,2860
6374,105,106,409600,203,2211
6375,105,122,409600,204,728
6376,106,107,409600,205,2423
6377,106,123,409600,206,2450
6378,107,108,409600,207,1873
6379,107,124,409600,208,2587
6380,108,109,409600,209,2607
6381,108,125,409600,210,2313
6382,109,110,409600,211,1784
6383,109,126,409600,212,2147
6384,110,111,409600,213,2623
6385,110,127,409600,214,2622
6386,111,112,409600,215,2189
6387,111,128,409600,216,1271
6388,112,113,409600,217,1425
6389,112,129,409600,218,1975
6390,113,114,409600,219,2213
6391,113,130,409600,220,933
6392,114,115,409600,221,369
6393,114,131,409600,222,1812
6394,115,116,409600,223,1264
6395,115,132,409600,224,1501
6396,116,117,409600,225,1691
6397,116,133,409600,226,1067
6398,117,118,409600,227,640
6399,117,134,409600,228,1246
6400,118,119,409600,229,46
6401,118,135,409600,230,3
6402,119,136,409600,231,2146
6403,120,121,409600,232,561
6404,120,137,409600,233,1411
6405,121,122,409600,234,1177
6406,121,138,409600,235,1924
6407,122,123,409600,236,2194
6408,122,139,409600,237,37
6409,123,124,409600,238,2820
6410,123,140,409600,239,2017
6411,124,125,409600,240,1957
6412,124,141,409600,241,1230
6413,125,126,409600,242,40
6414,125,142,409600,243,1766
6415,126,127,409600,244,1202
6416,126,143,409600,245,2448
6417,127,128,409600,246,950
6418,127,144,409600,247,32
6419,128,129,409600,248,2248
6420,128,145,409600,249,1533
6421,129,130,409600,250,775
6422,129,146,409600,251,1689
6423,130,131,409600,252,2299
6424,130,147,409600,253,1793
6425,131,132,409600,254,1619
6426,131,148,409600,255,1026
6427,132,133,409600,256,671
6428,132,149,409600,257,2931
6429,133,134,409600,258,2648
6430,133,150,409600,259,1599
6431,134,135,409600,260,1552
6432,134,151,409600,261,906
6433,135,136,409600,262,1080
6434,135,152,409600,263,327
6435,136,153,409600,264,1732
6436,137,138,409600,265,2564
6437,137,154,409600,266,984
6438,138,139,409600,267,2119
6439,138,155,409600,268,2514
6440,139,140,409600,269,2845
6441,139,156,409600,270,2807
6442,140,141,409600,271,1116
6443,140,157,409600,272,1169
6444,141,142,409600,273,2659
6445,141,158,409600,274,2181
6446,142,143,409600,275,1104
6447,142,159,409600,276,1694
6448,143,144,409600,277,773
6449,143,160,409600,278,283
6450,144,145,409600,279,750
6451,144,161,409600,280,562
6452,145,146,409600,281,1189
6453,145,162,409600,282,455
6454,146,147,409600,283,2611
6455,146,163,409600,284,1868
6456,147,148,409600,285,2533
6457,147,164,409600,286,1857
6458,148,149,409600,287,1117
6459,148,165,409600,288,2872
6460,149,150,409600,289,2553
6461,149,166,409600,290,2018
6462,150,151,409600,291,772
6463,150,167,409600,292,1316
6464,151,152,409600,293,82
6465,151,168,409600,294,626
6466,152,153,409600,295,206
6467,152,169,409600,296,2194
6468,153,170,409600,297,93
6469,154,155,409600,298,764
6470,154,171,409600,299,421
6471,155,156,409600,300,1158
6472,155,172,409600,301,1105
6473,156,157,409600,302,515
6474,156,173,409600,303,2932
6475,157,158,409600,304,1798
6476,157,174,409600,305,2981
6477,158,159,409600,306,36
6478,158,175,409600,307,956
6479,159,160,409600,308,372
6480,159,176,409600,309,620
6481,160,161,409600,310,63
6482,160,177,409600,311,2024
6483,161,162,409600,312,892
6484,161,178,409600,313,1403
6485,162,163,409600,314,1724
6486,162,179,409600,315,1279
6487,163,164,409600,316,2044
6488,163,180,409600,317,1524
6489,164,165,409600,318,1902
6490,164,181,409600,319,2857
6491,165,166,409600,320,132
6492,165,182,409600,321,1355
6493,166,167,409600,322,331
6494,166,183,409600,323,601
6495,167,168,409600,324,232
6496,167,184,409600,325,1094
6497,168,169,409600,326,1610
6498,168,185,409600,327,295
6499,169,170,409600,328,2227
6500,169,186,409600,329,1928
6501,170,187,409600,330,746
6502,171,172,409600,331,790
6503,171,188,409600,332,1027
6504,172,173,409600,333,1565
6505,172,189,409600,334,54
6506,173,174,409600,335,502
6507,173,190,409600,336,2930
6508,174,175,409600,337,1022
6509,174,191,409600,338,1579
6510,175,176,409600,339,1817
6511,175,192,409600,340,1015
6512,176,177,409600,341,140
6513,176,193,409600,342,818
6514,177,178,409600,343,1890
6515,177,194,409600,344,387
6516,178,179,409600,345,2137
6517,178,195,409600,346,2730
6518,179,180,409600,347,856
6519,179,196,409600,348,1939
6520,180,181,409600,349,1596
6521,180,197,409600,350,2794
6522,181,182,409600,351,1281
6523,181,198,409600,352,1326
6524,182,183,409600,353,652
6525,182,199,409600,354,2580
6526,183,184,409600,355,2985
6527,183,200,409600,356,175
6528,184,185,409600,357,2254
6529,184,201,409600,358,2136
6530,185,186,409600,359,503
6531,185,202,409600,360,1040
6532,186,187,409600,361,1974
6533,186,203,409600,362,2618
6534,187,204,409600,363,1226
6535,188,189,409600,364,816
6536,188,205,409600,365,1479
6537,189,190,409600,366,216
6538,189,206,409600,367,2733
6539,190,191,409600,368,895
6540,190,207,409600,369,465
6541,191,192,409600,370,969
6542,191,208,409600,371,2595
6543,192,193,409600,372,1781
6544,192,209,409600,373,1332
6545,193,194,409600,374,64
6546,193,210,409600,375,688
6547,194,195,409600,376,1133
6548,194,211,409600,377,2397
6549,195,196,409600,378,493
6550,195,212,409600,379,1624
6551,196,197,409600,380,998
6552,196,213,409600,381,39
6553,197,198,409600,382,175
6554,197,214,409600,383,2383
6555,198,199,409600,384,2832
6556,198,215,409600,385,1949
6557,199,200,409600,386,2822
6558,199,216,409600,387,2445
6559,200,201,409600,388,637
6560,200,217,409600,389,1524
6561,201,202,409600,390,369
6562,201,218,409600,391,1021
6563,202,203,409600,392,648
6564,202,219,409600,393,2050
6565,203,204,409600,394,377
6566,203,220,409600,395,2812
6567,204,221,409600,396,2536
6568,205,206,409600,397,1389
6569,205,222,409600,398,2563
6570,206,207,409600,399,248
6571,206,223,409600,400,247
6572,207,208,409600,401,1459
6573,207,224,409600,402,2643
6574,208,209,409600,403,633
6575,208,225,409600,404,2875
6576,209,210,409600,405,2199
6577,209,226,409600,406,442
6578,210,211,409600,407,518
6579,210,227,409600,408,2001
6580,211,212,409600,409,956
6581,211,228,409600,410,1300
6582,212,213,409600,411,2290
6583,212,229,409600,412,2643
6584,213,214,409600,413,1425
6585,213,230,409600,414,1799
6586,214,215,409600,415,793
6587,214,231,409600,416,90
6588,215,216,409600,417,2826
6589,215,232,409600,418,1550
6590,216,217,409600,419,1470
6591,216,233,409600,420,2970
6592,217,218,409600,421,554
6593,217,234,409600,422,1029
6594,218,219,409600,423,164
6595,218,235,409600,424,1990
6596,219,220,409600,425,2897
6597,219,236,409600,426,1795
6598,220,221,409600,427,2292
6599,220,237,409600,428,1210
6600,221,238,409600,429,2226
6601,222,223,409600,430,2858
6602,222,239,409600,431,2010
6603,223,224,409600,432,780
6604,223,240,409600,433,2324
6605,224,225,409600,434,767
6606,224,241,409600,435,2229
6607,225,226,409600,436,1427
6608,225,242,409600,437,1328
6609,226,227,409600,438,1921
6610,226,243,409600,439,1130
6611,227,228,409600,440,2455
6612,227,244,409600,441,2274
6613,228,229,409600,442,659
6614,228,245,409600,443,285
6615,229,230,409600,444,2178
6616,229,246,409600,445,637
6617,230,231,409600,446,1843
6618,230,247,409600,447,1214
6619,231,232,409600,448,1081
6620,231,248,409600,449,2221
6621,232,233,409600,450,1506
6622,232,249,409600,451,1862
6623,233,234,409600,452,5
6624,233,250,409600,453,2616
6625,234,235,409600,454,2075
6626,234,251,409600,455,1555
6627,235,236,409600,456,762
6628,235,252,409600,457,79
6629,236,237,409600,458,2541
6630,236,253,409600,459,1494
6631,237,238,409600,460,2543
6632,237,254,409600,461,981
6633,238,255,409600,462,1316
6634,239,240,409600,463,2956
6635,239,256,409600,464,262
6636,240,241,409600,465,2699
6637,240,257,409600,466,2210
6638,241,242,409600,467,1590
6639,241,258,409600,468,780
6640,242,243,409600,469,2149
6641,242,259,409600,470,2801
6642,243,244,409600,471,2040
6643,243,260,409600,472,2261
6644,244,245,409600,473,634
6645,244,261,409600,474,2514
6646,245,246,409600,475,1162
6647,245,262,409600,476,1324
6648,246,247,409600,477,1681
6649,246,263,409600,478,2628
6650,247,248,409600,479,1322
6651,247,264,409600,480,455
6652,248,249,409600,481,397
6653,248,265,409600,482,2146
6654,249,250,409600,483,2701
6655,249,266,409600,484,276
6656,250,251,409600,485,182
6657,250,267,409600,486,534
6658,251,252,409600,487,734
6659,251,268,409600,488,131
6660,252,253,409600,489,830
6661,252,269,409600,490,441
6662,253,254,409600,491,1991
6663,253,270,409600,492,787
6664,254,255,409600,493,407
6665,254,271,409600,494,133
6666,255,272,409600,495,2341
6667,256,257,409600,496,2631
6668,256,273,409600,497,1594
6669,257,258,409600,498,2697
6670,257,274,409600,499,2009
6671,258,259,409600,500,2156
6672,258,275,409600,501,2558
6673,259,260,409600,502,2875
6674,259,276,409600,503,2420
6675,260,261,409600,504,1051
6676,260,277,409600,505,204
6677,261,262,409600,506,1503
6678,261,278,409600,507,907
6679,262,263,409600,508,2484
6680,262,279,409600,509,2943
6681,263,264,409600,510,293
6682,263,280,409600,511,56
6683,264,265,409600,512,857
6684,264,281,409600,513,2688
6685,265,266,409600,514,2015
6686,265,282,409600,515,330
6687,266,267,409600,516,1920
6688,266,283,409600,517,2620
6689,267,268,409600,518,251
6690,267,284,409600,519,1481
6691,268,269,409600,520,2288
6692,268,285,409600,521,1706
6693,269,270,409600,522,1514
6694,269,286,409600,523,2904
6695,270,271,409600,524,241
6696,270,287,409600,525,2529
6697,271,272,409600,526,1091
6698,271,288,409600,527,2169
6699,272,289,409600,528,169
6700,273,274,409600,529,291
6701,273,274,409600,529,1247
6702,274,275,409600,530,322
6703,274,275,409600,530,887
6704,275,276,409600,531,2130
6705,275,276,409600,531,400
6706,276,277,409600,532,417
6707,276,277,409600,532,2973
6708,277,278,409600,533,949
6709,277,278,409600,533,2180
6710,278,279,409600,534,1581
6711,278,279,409600,534,779
6712,279,280,409600,535,794
6713,279,280,409600,535,2158
6714,280,281,409600,536,2693
6715,280,281,409600,536,1021
6716,281,282,409600,537,2337
6717,281,282,409600,537,2564
6718,282,283,409600,538,735
6719,282,283,409600,538,2290
6720,283,284,409600,539,2289
6721,283,284,409600,539,1703
6722,284,285,409600,540,435
6723,284,285,409600,540,2618
6724,285,286,409600,541,2364
6725,285,286,409600,541,1469
6726,286,287,409600,542,2765
6727,286,287,409600,542,1881
6728,287,288,409600,543,2880
6729,287,288,409600,543,2727
6730,288,289,409600,544,1752
6731,288,289,409600,544,429
6732,289,289,409600,545,686
6733,1,2,409600,1,741
6734,1,18,409600,2,2255
6735,2,3,409600,3,1647
6736,2,19,409600,4,2070
6737,3,4,409600,5,1385
6738,3,20,409600,6,2696
6739,4,5,409600,7,650
6740,4,21,409600,8,2189
6741,5,6,409600,9,2460
6742,5,22,409600,10,1817
6743,6,7,409600,11,1446
6744,6,23,409600,12,1293
6745,7,8,409600,13,2256
6746,7,24,409600,14,1332
6747,8,9,409600,15,1525
6748,8,25,409600,16,1691
6749,9,10,409600,17,2596
6750,9,26,409600,18,1766
6751,10,11,409600,19,2976
6752,10,27,409600,20,1327
6753,11,12,409600,21,2495
6754,11,28,409600,22,988
6755,12,13,409600,23,2309
6756,12,29,409600,24,2237
6757,13,14,409600,25,879
6758,13,30,409600,26,1539
6759,14,15,409600,27,2256
6760,14,31,409600,28,1043
6761,15,16,409600,29,1477
6762,15,32,409600,30,1856
6763,16,17,409600,31,1835
6764,16,33,409600,32,1629
6765,17,34,409600,33,3
6766,18,19,409600,34,2977
6767,18,35,409600,35,144
6768,19,20,409600,36,1168
6769,19,36,409600,37,2443
6770,20,21,409600,38,69
6771,20,37,409600,39,2123
6772,21,22,409600,40,556
6773,21,38,409600,41,1239
6774,22,23,409600,42,29
6775,22,39,409600,43,1233
6776,23,24,409600,44,911
6777,23,40,409600,45,882
6778,24,25,409600,46,1292
6779,24,41,409600,47,91
6780,25,26,409600,48,2828
6781,25,42,409600,49,1133
6782,26,27,409600,50,2270
