id,src,dst,bw,srlg,distance
3680,1152,1162,409600,3680,10
3681,1152,1145,409600,3681,10
3682,1152,1182,409600,3682,7
3683,1154,1180,409600,3683,11
3684,1154,1181,409600,3684,14
3685,1154,1182,409600,3685,6
3686,1154,1145,409600,3686,8
3687,1146,1219,409600,3687,5
3688,1146,1185,409600,3688,6
3689,1146,1176,409600,3689,3
3690,1146,1197,409600,3690,4
3691,1146,1137,409600,3691,4
3692,1146,1195,409600,3692,8
3693,1146,1128,409600,3693,23
3694,1146,1220,409600,3694,5
3695,1146,1147,409600,3695,8
3696,1146,1162,409600,3696,8
3697,1219,1185,409600,3697,2
3698,1219,1162,409600,3698,3
3699,1219,1176,409600,3699,7
3700,1219,1147,409600,3700,4
3701,1219,1177,409600,3701,6
3702,1219,1137,409600,3702,6
3703,1219,1220,409600,3703,7
3704,1185,1162,409600,3704,2
3705,1185,1176,409600,3705,8
3706,1185,1147,409600,3706,3
3707,1185,1177,409600,3707,5
3708,1185,1137,409600,3708,6
3709,1185,1220,409600,3709,7
3710,1162,1147,409600,3710,2
3711,1162,1177,409600,3711,3
3712,1162,1182,409600,3712,10
3713,1162,1137,409600,3713,8
3714,1176,1197,409600,3714,2
3715,1176,1137,409600,3715,3
3716,1176,1220,409600,3716,3
3717,1176,1195,409600,3717,6
3718,1176,1135,409600,3718,10
3719,1176,1167,409600,3719,6
3720,1176,1144,409600,3720,28
3721,1176,1143,409600,3721,33
3722,1176,1156,409600,3722,7
3723,1197,1137,409600,3723,4
3724,1197,1220,409600,3724,4
3725,1197,1195,409600,3725,5
3726,1197,1135,409600,3726,9
3727,1197,1160,409600,3727,21
3728,1197,1156,409600,3728,6
3729,1197,1167,409600,3729,6
3730,1197,1169,409600,3730,8
3731,1137,1220,409600,3731,2
3732,1137,1167,409600,3732,7
3733,1137,1195,409600,3733,7
3734,1137,1147,409600,3734,8
3735,1137,1156,409600,3735,8
3736,1147,1177,409600,3736,3
3737,1147,1220,409600,3737,8
3738,1220,1156,409600,3738,8
3739,1220,1167,409600,3739,7
3740,1220,1195,409600,3740,7
3741,1177,1182,409600,3741,8
3742,1177,1301,409600,3742,9
3743,1177,1315,409600,3743,9
3744,1177,1256,409600,3744,9
3745,1195,1129,409600,3745,10
3746,1195,1156,409600,3746,2
3747,1195,1167,409600,3747,2
3748,1195,1169,409600,3748,5
3749,1195,1206,409600,3749,3
3750,1195,1140,409600,3750,8
3751,1195,1166,409600,3751,16
3752,1195,1193,409600,3752,18
3753,1195,1135,409600,3753,8
3754,1135,1129,409600,3754,3
3755,1135,1156,409600,3755,7
3756,1135,1214,409600,3756,5
3757,1135,1187,409600,3757,6
3758,1135,1136,409600,3758,19
3759,1135,1169,409600,3759,5
3760,1135,1209,409600,3760,6
3761,1129,1169,409600,3761,8
3762,1129,1214,409600,3762,3
3763,1129,1187,409600,3763,4
3764,1129,1209,409600,3764,5
3765,1129,1217,409600,3765,11
3766,1129,1126,409600,3766,8
3767,1156,1167,409600,3767,3
3768,1156,1169,409600,3768,3
3769,1156,1206,409600,3769,3
3770,1156,1214,409600,3770,11
3771,1156,1140,409600,3771,7
3772,1156,1207,409600,3772,16
3773,1167,1206,409600,3773,2
3774,1167,1169,409600,3774,5
3775,1167,1140,409600,3775,7
3776,1169,1206,409600,3776,5
3777,1169,1140,409600,3777,7
3778,1206,1140,409600,3778,6
3779,1206,1301,409600,3779,9
3780,1206,1315,409600,3780,9
3781,1206,1256,409600,3781,9
3782,1214,1187,409600,3782,3
3783,1214,1209,409600,3783,4
3784,1214,1126,409600,3784,6
3785,1187,1209,409600,3785,2
3786,1187,1126,409600,3786,5
3787,1187,1211,409600,3787,11
3788,1187,1207,409600,3788,13
3789,1187,1166,409600,3789,15
3790,1209,1126,409600,3790,6
3791,1126,1211,409600,3791,6
3792,1126,1217,409600,3792,4
3793,1126,1130,409600,3793,16
3794,1140,1133,409600,3794,13
3795,1182,1145,409600,3795,5
3796,1182,1180,409600,3796,7
3797,1211,1217,409600,3797,5
3798,1211,1160,409600,3798,3
3799,1211,1183,409600,3799,4
3800,1211,1136,409600,3800,10
3801,1217,1183,409600,3801,7
3802,1217,1170,409600,3802,13
3803,1217,1160,409600,3803,7
3804,1160,1183,409600,3804,2
3805,1160,1203,409600,3805,7
3806,1160,1192,409600,3806,8
3807,1160,1136,409600,3807,8
3808,1183,1207,409600,3808,19
3809,1183,1136,409600,3809,7
3810,1183,1192,409600,3810,7
3811,1183,1159,409600,3811,8
3812,1145,1180,409600,3812,3
3813,1145,1198,409600,3813,13
3814,1207,1166,409600,3814,4
3815,1207,1193,409600,3815,6
3816,1207,1170,409600,3816,8
3817,1207,1130,409600,3817,5
3818,1207,1210,409600,3818,6
3819,1166,1193,409600,3819,3
3820,1166,1133,409600,3820,6
3821,1166,1139,409600,3821,8
3822,1166,1196,409600,3822,15
3823,1166,1210,409600,3823,8
3824,1193,1133,409600,3824,4
3825,1193,1139,409600,3825,6
3826,1136,1192,409600,3826,3
3827,1136,1159,409600,3827,3
3828,1136,1171,409600,3828,8
3829,1192,1159,409600,3829,2
3830,1192,1171,409600,3830,8
3831,1192,1153,409600,3831,19
3832,1192,1168,409600,3832,19
3833,1170,1130,409600,3833,5
3834,1170,1210,409600,3834,6
3835,1170,1205,409600,3835,7
3836,1130,1210,409600,3836,2
3837,1130,1205,409600,3837,6
3838,1130,1148,409600,3838,8
3839,1159,1171,409600,3839,7
3840,1210,1205,409600,3840,6
3841,1210,1148,409600,3841,8
3842,1133,1139,409600,3842,3
3843,1133,1148,409600,3843,15
3844,1133,1196,409600,3844,11
3845,1133,1301,409600,3845,9
3846,1133,1315,409600,3846,9
3847,1133,1256,409600,3847,9
3848,1205,1148,409600,3848,3
3849,1205,1153,409600,3849,10
3850,1205,1212,409600,3850,19
3851,1171,1153,409600,3851,15
3852,1171,1168,409600,3852,12
3853,1171,1301,409600,3853,10
3854,1171,1315,409600,3854,10
3855,1171,1256,409600,3855,10
3856,1148,1196,409600,3856,11
3857,1148,1301,409600,3857,9
3858,1148,1315,409600,3858,9
3859,1148,1256,409600,3859,10
3860,1141,1204,409600,3860,4
3861,1141,1175,409600,3861,5
3862,1141,1174,409600,3862,10
3863,1180,1128,409600,3863,9
3864,1180,1144,409600,3864,8
3865,1128,1181,409600,3865,3
3866,1128,1175,409600,3866,14
3867,1128,1198,409600,3867,3
3868,1128,1201,409600,3868,4
3869,1128,1144,409600,3869,8
3870,1204,1175,409600,3870,4
3871,1204,1143,409600,3871,8
3872,1204,1174,409600,3872,9
3873,1204,1191,409600,3873,11
3874,1204,1186,409600,3874,21
3875,1181,1198,409600,3875,2
3876,1181,1201,409600,3876,4
3877,1181,1143,409600,3877,19
3878,1181,1172,409600,3878,7
3879,1181,1216,409600,3879,7
3880,1175,1172,409600,3880,8
3881,1175,1191,409600,3881,10
3882,1175,1125,409600,3882,11
3883,1175,1174,409600,3883,6
3884,1198,1201,409600,3884,2
3885,1198,1144,409600,3885,8
3886,1198,1172,409600,3886,8
3887,1198,1216,409600,3887,7
3888,1198,1179,409600,3888,8
3889,1198,1138,409600,3889,9
3890,1201,1144,409600,3890,6
3891,1201,1172,409600,3891,9
3892,1201,1216,409600,3892,8
3893,1201,1179,409600,3893,8
3894,1144,1190,409600,3894,8
3895,1172,1174,409600,3895,5
3896,1172,1216,409600,3896,4
3897,1172,1138,409600,3897,6
3898,1172,1221,409600,3898,7
3899,1174,1191,409600,3899,10
3900,1174,1142,409600,3900,8
3901,1174,1218,409600,3901,8
3902,1174,1125,409600,3902,7
3903,1216,1179,409600,3903,5
3904,1216,1138,409600,3904,3
3905,1216,1221,409600,3905,4
3906,1216,1202,409600,3906,14
3907,1216,1199,409600,3907,10
3908,1179,1138,409600,3908,4
3909,1179,1221,409600,3909,3
3910,1179,1190,409600,3910,5
3911,1179,1202,409600,3911,9
3912,1179,1199,409600,3912,10
3913,1179,1186,409600,3913,8
3914,1179,1158,409600,3914,12
3915,1138,1221,409600,3915,2
3916,1138,1189,409600,3916,11
3917,1138,1190,409600,3917,8
3918,1138,1199,409600,3918,8
3919,1221,1190,409600,3919,7
3920,1221,1125,409600,3920,14
3921,1221,1186,409600,3921,8
3922,1190,1202,409600,3922,6
3923,1191,1125,409600,3923,6
3924,1191,1142,409600,3924,7
3925,1191,1161,409600,3925,6
3926,1125,1142,409600,3926,2
3927,1125,1218,409600,3927,5
3928,1125,1161,409600,3928,2
3929,1125,1131,409600,3929,5
3930,1125,1158,409600,3930,22
3931,1125,1189,409600,3931,8
3932,1142,1218,409600,3932,4
3933,1142,1161,409600,3933,2
3934,1142,1131,409600,3934,4
3935,1142,1189,409600,3935,7
3936,1218,1131,409600,3936,3
3937,1218,1199,409600,3937,7
3938,1218,1189,409600,3938,4
3939,1218,1184,409600,3939,5
3940,1218,1161,409600,3940,6
3941,1161,1131,409600,3941,5
3942,1161,1189,409600,3942,8
3943,1131,1189,409600,3943,3
3944,1131,1184,409600,3944,6
3945,1131,1199,409600,3945,8
3946,1202,1158,409600,3946,3
3947,1202,1186,409600,3947,7
3948,1199,1184,409600,3948,3
3949,1199,1189,409600,3949,6
3950,1189,1184,409600,3950,3
3951,1184,1256,409600,3951,9
3952,1184,1301,409600,3952,9
3953,1184,1315,409600,3953,9
3954,1158,1256,409600,3954,9
3955,1158,1301,409600,3955,9
3956,1158,1315,409600,3956,9
3957,1153,1168,409600,3957,9
3958,1153,1212,409600,3958,9
3959,1168,1212,409600,3959,4
3960,1212,1301,409600,3960,10
3961,1212,1315,409600,3961,10
3962,1212,1256,409600,3962,10
3963,1255,1247,409600,3963,3
3964,1255,1263,409600,3964,6
3965,1255,1230,409600,3965,8
3966,1255,1306,409600,3966,10
3967,1255,1298,409600,3967,12
3968,1255,1244,409600,3968,8
3969,1247,1263,409600,3969,4
3970,1247,1230,409600,3970,7
3971,1247,1306,409600,3971,10
3972,1247,1244,409600,3972,9
3973,1263,1230,409600,3973,3
3974,1263,1225,409600,3974,9
3975,1230,1306,409600,3975,10
3976,1230,1298,409600,3976,8
3977,1230,1271,409600,3977,7
3978,1230,1225,409600,3978,7
3979,1230,1311,409600,3979,10
3980,1230,1233,409600,3980,14
3981,1230,1309,409600,3981,15
3982,1230,1302,409600,3982,23
3983,1306,1298,409600,3983,5
3984,1306,1271,409600,3984,10
3985,1306,1276,409600,3985,9
3986,1306,1286,409600,3986,6
3987,1306,1232,409600,3987,8
3988,1306,1249,409600,3988,8
3989,1306,1253,409600,3989,9
3990,1306,1248,409600,3990,11
3991,1298,1271,409600,3991,6
3992,1298,1276,409600,3992,6
3993,1298,1313,409600,3993,11
3994,1298,1286,409600,3994,9
3995,1298,1250,409600,3995,19
3996,1271,1276,409600,3996,4
3997,1271,1225,409600,3997,8
3998,1271,1313,409600,3998,7
3999,1271,1261,409600,3999,8
4000,1271,1311,409600,4000,10
4001,1271,1286,409600,4001,15
4002,1276,1313,409600,4002,7
4003,1276,1261,409600,4003,4
4004,1276,1232,409600,4004,17
4005,1225,1261,409600,4005,15
4006,1225,1311,409600,4006,4
4007,1225,1227,409600,4007,12
4008,1313,1261,409600,4008,7
4009,1311,1309,409600,4009,7
4010,1286,1232,409600,4010,5
4011,1286,1249,409600,4011,3
4012,1286,1292,409600,4012,5
4013,1286,1262,409600,4013,9
4014,1232,1249,409600,4014,3
4015,1232,1253,409600,4015,5
4016,1232,1248,409600,4016,7
4017,1232,1292,409600,4017,8
4018,1232,1262,409600,4018,7
4019,1232,1239,409600,4019,13
4020,1249,1253,409600,4020,7
4021,1249,1292,409600,4021,6
4022,1249,1262,409600,4022,6
4023,1249,1280,409600,4023,16
4024,1253,1248,409600,4024,3
4025,1253,1250,409600,4025,6
4026,1253,1252,409600,4026,8
4027,1248,1250,409600,4027,6
4028,1248,1252,409600,4028,7
4029,1248,1244,409600,4029,11
4030,1248,1317,409600,4030,9
4031,1248,1283,409600,4031,9
4032,1248,1264,409600,4032,28
4033,1292,1317,409600,4033,19
4034,1292,1239,409600,4034,8
4035,1292,1302,409600,4035,10
4036,1292,1273,409600,4036,12
4037,1262,1239,409600,4037,8
4038,1262,1226,409600,4038,11
4039,1262,1279,409600,4039,11
4040,1250,1252,409600,4040,2
4041,1250,1283,409600,4041,11
4042,1250,1280,409600,4042,7
4043,1250,1270,409600,4043,19
4044,1252,1280,409600,4044,6
4045,1252,1243,409600,4045,8
4046,1252,1278,409600,4046,11
4047,1252,1226,409600,4047,12
4048,1244,1317,409600,4048,5
4049,1244,1260,409600,4049,8
4050,1244,1274,409600,4050,3
4051,1244,1295,409600,4051,4
4052,1244,1235,409600,4052,4
4053,1244,1318,409600,4053,5
4054,1244,1283,409600,4054,6
4055,1317,1283,409600,4055,2
4056,1317,1260,409600,4056,3
4057,1317,1274,409600,4057,7
4058,1317,1295,409600,4058,8
4059,1317,1245,409600,4059,4
4060,1317,1235,409600,4060,6
4061,1317,1275,409600,4061,6
4062,1283,1260,409600,4062,2
4063,1283,1274,409600,4063,8
4064,1283,1235,409600,4064,6
4065,1283,1245,409600,4065,3
4066,1283,1275,409600,4066,5
4067,1283,1243,409600,4067,16
4068,1283,1305,409600,4068,25
4069,1260,1245,409600,4069,2
4070,1260,1275,409600,4070,3
4071,1274,1295,409600,4071,2
4072,1274,1235,409600,4072,3
4073,1274,1318,409600,4073,3
4074,1274,1293,409600,4074,6
4075,1274,1254,409600,4075,7
4076,1274,1265,409600,4076,6
4077,1295,1312,409600,4077,13
4078,1295,1235,409600,4078,4
4079,1295,1318,409600,4079,4
4080,1295,1293,409600,4080,5
4081,1295,1254,409600,4081,6
4082,1295,1265,409600,4082,6
4083,1235,1318,409600,4083,2
4084,1235,1293,409600,4084,7
4085,1235,1305,409600,4085,20
4086,1235,1265,409600,4086,7
4087,1245,1275,409600,4087,3
4088,1245,1293,409600,4088,14
4089,1245,1402,409600,4089,9
4090,1245,1365,409600,4090,9
4091,1245,1363,409600,4091,9
4092,1318,1233,409600,4092,12
4093,1318,1265,409600,4093,7
4094,1293,1233,409600,4094,8
4095,1293,1227,409600,4095,10
4096,1293,1254,409600,4096,2
4097,1293,1265,409600,4097,2
4098,1293,1267,409600,4098,5
4099,1293,1304,409600,4099,3
4100,1293,1238,409600,4100,8
4101,1293,1268,409600,4101,20
4102,1233,1227,409600,4102,3
4103,1233,1254,409600,4103,7
4104,1233,1267,409600,4104,5
4105,1233,1312,409600,4105,5
4106,1233,1285,409600,4106,6
4107,1233,1307,409600,4107,6
4108,1227,1312,409600,4108,3
4109,1227,1285,409600,4109,4
4110,1227,1307,409600,4110,5
4111,1227,1305,409600,4111,16
4112,1227,1246,409600,4112,23
4113,1254,1265,409600,4113,3
4114,1254,1267,409600,4114,3
4115,1254,1304,409600,4115,3
4116,1254,1238,409600,4116,7
4117,1254,1402,409600,4117,9
4118,1254,1365,409600,4118,9
4119,1254,1363,409600,4119,9
4120,1265,1304,409600,4120,2
4121,1265,1267,409600,4121,5
4122,1265,1238,409600,4122,7
4123,1267,1304,409600,4123,5
4124,1267,1238,409600,4124,7
4125,1267,1294,409600,4125,23
4126,1304,1238,409600,4126,6
4127,1312,1285,409600,4127,3
4128,1312,1307,409600,4128,4
4129,1312,1224,409600,4129,6
4130,1312,1264,409600,4130,17
4131,1312,1268,409600,4131,18
4132,1312,1251,409600,4132,25
4133,1285,1307,409600,4133,2
4134,1285,1224,409600,4134,5
4135,1285,1315,409600,4135,9
4136,1285,1291,409600,4136,17
4137,1307,1224,409600,4137,6
4138,1307,1258,409600,4138,14
4139,1224,1309,409600,4139,6
4140,1224,1315,409600,4140,4
4141,1238,1402,409600,4141,9
4142,1238,1365,409600,4142,9
4143,1238,1363,409600,4143,9
4144,1280,1243,409600,4144,5
4145,1280,1278,409600,4145,7
4146,1280,1402,409600,4146,8
4147,1280,1365,409600,4147,8
4148,1280,1363,409600,4148,8
4149,1309,1315,409600,4149,5
4150,1309,1258,409600,4150,3
4151,1309,1281,409600,4151,4
4152,1309,1301,409600,4152,9
4153,1309,1234,409600,4153,10
4154,1315,1258,409600,4154,7
4155,1315,1281,409600,4155,7
4156,1315,1365,409600,4156,8
4157,1315,1363,409600,4157,8
4158,1315,1402,409600,4158,8
4159,1258,1281,409600,4159,2
4160,1258,1301,409600,4160,7
4161,1258,1234,409600,4161,8
4162,1258,1290,409600,4162,8
4163,1258,1257,409600,4163,9
4164,1258,1231,409600,4164,25
4165,1258,1269,409600,4165,15
4166,1281,1301,409600,4166,8
4167,1281,1234,409600,4167,7
4168,1281,1290,409600,4168,7
4169,1301,1365,409600,4169,8
4170,1301,1363,409600,4170,8
4171,1301,1402,409600,4171,8
4172,1243,1278,409600,4172,3
4173,1305,1264,409600,4173,4
4174,1305,1291,409600,4174,6
4175,1305,1268,409600,4175,8
4176,1305,1228,409600,4176,5
4177,1305,1308,409600,4177,6
4178,1305,1237,409600,4178,11
4179,1305,1303,409600,4179,11
4180,1305,1294,409600,4180,16
4181,1305,1266,409600,4181,22
4182,1264,1291,409600,4182,3
4183,1264,1231,409600,4183,6
4184,1291,1228,409600,4184,10
4185,1291,1231,409600,4185,4
4186,1291,1237,409600,4186,6
4187,1234,1290,409600,4187,3
4188,1234,1257,409600,4188,3
4189,1234,1310,409600,4189,19
4190,1290,1257,409600,4190,2
4191,1290,1269,409600,4191,8
4192,1268,1228,409600,4192,5
4193,1268,1308,409600,4193,6
4194,1268,1303,409600,4194,7
4195,1228,1308,409600,4195,2
4196,1228,1303,409600,4196,6
4197,1228,1246,409600,4197,8
4198,1257,1269,409600,4198,7
4199,1308,1303,409600,4199,6
4200,1231,1237,409600,4200,3
4201,1303,1246,409600,4201,3
4202,1303,1294,409600,4202,12
4203,1303,1251,409600,4203,10
4204,1269,1266,409600,4204,12
4205,1246,1251,409600,4205,9
4206,1239,1226,409600,4206,13
4207,1239,1302,409600,4207,4
4208,1239,1273,409600,4208,5
4209,1239,1241,409600,4209,12
4210,1278,1279,409600,4210,12
4211,1278,1242,409600,4211,8
4212,1226,1279,409600,4212,3
4213,1226,1296,409600,4213,3
4214,1226,1299,409600,4214,4
4215,1226,1242,409600,4215,8
4216,1226,1270,409600,4216,10
4217,1302,1273,409600,4217,4
4218,1302,1241,409600,4218,8
4219,1302,1272,409600,4219,9
4220,1302,1289,409600,4220,11
4221,1279,1296,409600,4221,2
4222,1279,1299,409600,4222,4
4223,1279,1270,409600,4223,7
4224,1279,1314,409600,4224,7
4225,1279,1277,409600,4225,9
4226,1279,1300,409600,4226,17
4227,1273,1296,409600,4227,13
4228,1273,1241,409600,4228,10
4229,1273,1272,409600,4229,6
4230,1273,1259,409600,4230,12
4231,1296,1299,409600,4231,2
4232,1296,1314,409600,4232,7
4233,1299,1242,409600,4233,6
4234,1299,1277,409600,4234,8
4235,1299,1288,409600,4235,8
4236,1299,1402,409600,4236,8
4237,1299,1365,409600,4237,8
4238,1299,1363,409600,4238,8
4239,1270,1272,409600,4239,5
4240,1270,1314,409600,4240,4
4241,1270,1236,409600,4241,6
4242,1270,1289,409600,4242,14
4243,1270,1316,409600,4243,10
4244,1270,1319,409600,4244,7
4245,1272,1289,409600,4245,10
4246,1272,1223,409600,4246,7
4247,1272,1240,409600,4247,8
4248,1314,1277,409600,4248,5
4249,1314,1236,409600,4249,3
4250,1314,1319,409600,4250,4
4251,1314,1402,409600,4251,8
4252,1314,1365,409600,4252,8
4253,1314,1363,409600,4253,8
4254,1277,1236,409600,4254,4
4255,1277,1319,409600,4255,3
4256,1277,1288,409600,4256,5
4257,1277,1300,409600,4257,9
4258,1277,1282,409600,4258,12
4259,1236,1319,409600,4259,2
4260,1236,1288,409600,4260,8
4261,1319,1223,409600,4261,14
4262,1319,1297,409600,4262,8
4263,1288,1284,409600,4263,9
4264,1288,1256,409600,4264,9
4265,1288,1300,409600,4265,6
4266,1288,1402,409600,4266,7
4267,1288,1365,409600,4267,7
4268,1288,1363,409600,4268,7
4269,1289,1223,409600,4269,6
4270,1289,1240,409600,4270,7
4271,1289,1259,409600,4271,6
4272,1223,1240,409600,4272,2
4273,1223,1316,409600,4273,5
4274,1223,1259,409600,4274,2
4275,1223,1229,409600,4275,5
4276,1240,1316,409600,4276,4
4277,1240,1259,409600,4277,2
4278,1240,1229,409600,4278,4
4279,1240,1297,409600,4279,11
4280,1240,1287,409600,4280,7
4281,1316,1229,409600,4281,3
4282,1316,1287,409600,4282,4
4283,1316,1282,409600,4283,5
4284,1316,1259,409600,4284,6
4285,1259,1229,409600,4285,5
4286,1229,1300,409600,4286,19
4287,1229,1297,409600,4287,8
4288,1229,1287,409600,4288,3
4289,1229,1282,409600,4289,6
4290,1300,1284,409600,4290,7
4291,1300,1256,409600,4291,3
4292,1297,1282,409600,4292,3
4293,1297,1284,409600,4293,8
4294,1297,1287,409600,4294,6
4295,1287,1282,409600,4295,3
4296,1284,1256,409600,4296,10
4297,1256,1402,409600,4297,7
4298,1256,1365,409600,4298,7
4299,1256,1363,409600,4299,7
4300,1251,1266,409600,4300,9
4301,1251,1310,409600,4301,9
4302,1266,1310,409600,4302,4
4303,1310,1365,409600,4303,8
4304,1310,1402,409600,4304,8
4305,1310,1363,409600,4305,8
4306,1353,1345,409600,4306,3
4307,1353,1361,409600,4307,6
4308,1353,1328,409600,4308,8
4309,1353,1404,409600,4309,10
4310,1353,1396,409600,4310,12
4311,1353,1330,409600,4311,11
4312,1353,1346,409600,4312,8
4313,1353,1342,409600,4313,8
4314,1353,1415,409600,4314,10
4315,1353,1381,409600,4315,11
4316,1353,1393,409600,4316,10
4317,1353,1371,409600,4317,23
4318,1345,1361,409600,4318,4
4319,1345,1328,409600,4319,7
4320,1345,1404,409600,4320,10
4321,1345,1381,409600,4321,13
4322,1361,1328,409600,4322,3
4323,1361,1404,409600,4323,9
4324,1361,1396,409600,4324,9
4325,1361,1369,409600,4325,10
4326,1361,1374,409600,4326,12
4327,1361,1323,409600,4327,9
4328,1361,1409,409600,4328,13
4329,1361,1330,409600,4329,14
4330,1361,1331,409600,4330,13
4331,1361,1376,409600,4331,25
4332,1328,1404,409600,4332,10
4333,1328,1396,409600,4333,8
4334,1328,1369,409600,4334,7
4335,1328,1323,409600,4335,7
4336,1328,1411,409600,4336,13
4337,1328,1409,409600,4337,10
4338,1328,1384,409600,4338,15
4339,1404,1396,409600,4339,5
4340,1404,1369,409600,4340,10
4341,1404,1374,409600,4341,9
4342,1404,1384,409600,4342,6
4343,1404,1330,409600,4343,8
4344,1404,1347,409600,4344,8
4345,1404,1351,409600,4345,9
4346,1404,1360,409600,4346,14
4347,1396,1369,409600,4347,6
4348,1396,1374,409600,4348,6
4349,1396,1359,409600,4349,9
4350,1396,1384,409600,4350,9
4351,1396,1347,409600,4351,12
4352,1396,1339,409600,4352,19
4353,1369,1374,409600,4353,4
4354,1369,1323,409600,4354,8
4355,1369,1411,409600,4355,7
4356,1369,1359,409600,4356,8
4357,1369,1409,409600,4357,10
4358,1369,1384,409600,4358,15
4359,1374,1323,409600,4359,12
4360,1374,1411,409600,4360,7
4361,1374,1359,409600,4361,4
4362,1374,1372,409600,4362,22
4363,1374,1325,409600,4363,19
4364,1323,1411,409600,4364,11
4365,1323,1409,409600,4365,4
4366,1323,1332,409600,4366,19
4367,1411,1359,409600,4367,7
4368,1411,1471,409600,4368,13
4369,1411,1461,409600,4369,13
4370,1411,1488,409600,4370,13
4371,1359,1471,409600,4371,13
4372,1359,1461,409600,4372,13
4373,1359,1488,409600,4373,13
4374,1409,1342,409600,4374,19
4375,1409,1407,409600,4375,7
4376,1409,1413,409600,4376,12
4377,1409,1356,409600,4377,8
4378,1409,1399,409600,4378,8
4379,1384,1330,409600,4379,5
4380,1384,1347,409600,4380,3
4381,1384,1351,409600,4381,8
4382,1384,1390,409600,4382,5
4383,1384,1337,409600,4383,12
4384,1384,1376,409600,4384,19
4385,1330,1347,409600,4385,3
4386,1330,1351,409600,4386,5
4387,1330,1346,409600,4387,7
4388,1330,1390,409600,4388,8
4389,1330,1360,409600,4389,7
4390,1330,1348,409600,4390,8
4391,1330,1350,409600,4391,9
4392,1330,1358,409600,4392,15
4393,1347,1351,409600,4393,7
4394,1347,1346,409600,4394,9
4395,1347,1390,409600,4395,6
4396,1347,1360,409600,4396,6
4397,1347,1348,409600,4397,10
4398,1347,1350,409600,4398,11
4399,1347,1342,409600,4399,19
4400,1347,1415,409600,4400,17
4401,1351,1346,409600,4401,3
4402,1351,1360,409600,4402,10
4403,1351,1348,409600,4403,6
4404,1351,1415,409600,4404,11
4405,1351,1373,409600,4405,12
4406,1351,1383,409600,4406,21
4407,1351,1341,409600,4407,16
4408,1351,1337,409600,4408,17
4409,1351,1400,409600,4409,19
4410,1346,1390,409600,4410,14
4411,1346,1348,409600,4411,6
4412,1346,1350,409600,4412,7
4413,1346,1342,409600,4413,11
4414,1346,1352,409600,4414,19
4415,1346,1410,409600,4415,19
4416,1390,1337,409600,4416,8
4417,1390,1400,409600,4417,10
4418,1390,1321,409600,4418,19
4419,1360,1337,409600,4419,8
4420,1360,1324,409600,4420,11
4421,1360,1377,409600,4421,11
4422,1360,1371,409600,4422,12
4423,1360,1394,409600,4423,13
4424,1348,1350,409600,4424,2
4425,1348,1358,409600,4425,10
4426,1348,1378,409600,4426,7
4427,1348,1399,409600,4427,31
4428,1348,1341,409600,4428,10
4429,1348,1377,409600,4429,15
4430,1350,1378,409600,4430,6
4431,1350,1341,409600,4431,8
4432,1350,1324,409600,4432,12
4433,1350,1397,409600,4433,15
4434,1350,1340,409600,4434,17
4435,1342,1415,409600,4435,5
4436,1342,1381,409600,4436,6
4437,1342,1372,409600,4437,3
4438,1342,1393,409600,4438,4
4439,1342,1333,409600,4439,4
4440,1342,1416,409600,4440,5
4441,1342,1391,409600,4441,8
4442,1415,1381,409600,4442,2
4443,1415,1358,409600,4443,3
4444,1415,1372,409600,4444,7
4445,1415,1333,409600,4445,6
4446,1415,1343,409600,4446,4
4447,1415,1416,409600,4447,7
4448,1415,1373,409600,4448,6
4449,1381,1358,409600,4449,2
4450,1381,1372,409600,4450,8
4451,1381,1393,409600,4451,9
4452,1381,1343,409600,4452,3
4453,1381,1373,409600,4453,5
4454,1381,1325,409600,4454,19
4455,1381,1389,409600,4455,25
4456,1381,1370,409600,4456,28
4457,1381,1333,409600,4457,6
4458,1358,1343,409600,4458,2
4459,1358,1373,409600,4459,3
4460,1358,1378,409600,4460,10
4461,1372,1393,409600,4461,2
4462,1372,1333,409600,4462,3
4463,1372,1416,409600,4463,3
4464,1372,1391,409600,4464,6
4465,1372,1331,409600,4465,10
4466,1372,1352,409600,4466,7
4467,1372,1363,409600,4467,6
4468,1372,1354,409600,4468,38
4469,1393,1333,409600,4469,4
4470,1393,1391,409600,4470,5
4471,1393,1331,409600,4471,9
4472,1393,1325,409600,4472,11
4473,1393,1352,409600,4473,6
4474,1393,1363,409600,4474,6
4475,1393,1410,409600,4475,13
4476,1393,1388,409600,4476,27
4477,1393,1416,409600,4477,4
4478,1333,1343,409600,4478,8
4479,1333,1416,409600,4479,2
4480,1333,1391,409600,4480,7
4481,1343,1373,409600,4481,3
4482,1343,1405,409600,4482,20
4483,1416,1471,409600,4483,12
4484,1416,1461,409600,4484,13
4485,1416,1488,409600,4485,13
4486,1391,1331,409600,4486,8
4487,1391,1352,409600,4487,2
4488,1391,1363,409600,4488,2
4489,1391,1365,409600,4489,5
4490,1391,1402,409600,4490,3
4491,1391,1336,409600,4491,8
4492,1391,1362,409600,4492,16
4493,1331,1325,409600,4493,3
4494,1331,1365,409600,4494,5
4495,1331,1402,409600,4495,9
4496,1331,1410,409600,4496,5
4497,1331,1383,409600,4497,6
4498,1331,1405,409600,4498,6
4499,1331,1407,409600,4499,15
4500,1331,1352,409600,4500,7
4501,1325,1410,409600,4501,3
