id,src,dst,bw,srlg,distance
19751,5712,5704,409600,19751,7
19752,5712,5698,409600,19752,9
19753,5651,5704,409600,19753,4
19754,5651,5692,409600,19754,6
19755,5651,5687,409600,19755,9
19756,5651,5698,409600,19756,9
19757,5706,5707,409600,19757,2
19758,5706,5689,409600,19758,6
19759,5706,5672,409600,19759,9
19760,5707,5689,409600,19760,6
19761,5707,5672,409600,19761,9
19762,5707,5763,409600,19762,6
19763,5707,5779,409600,19763,6
19764,5707,5764,409600,19764,6
19765,5704,5692,409600,19765,5
19766,5704,5698,409600,19766,8
19767,5704,5688,409600,19767,24
19768,5687,5691,409600,19768,7
19769,5687,5665,409600,19769,9
19770,5687,5692,409600,19770,7
19771,5687,5698,409600,19771,7
19772,5689,5672,409600,19772,3
19773,5689,5688,409600,19773,9
19774,5692,5698,409600,19774,4
19775,5692,5763,409600,19775,6
19776,5692,5779,409600,19776,6
19777,5692,5764,409600,19777,6
19778,5672,5665,409600,19778,8
19779,5672,5675,409600,19779,8
19780,5672,5688,409600,19780,9
19781,5698,5691,409600,19781,8
19782,5691,5665,409600,19782,4
19783,5691,5675,409600,19783,7
19784,5665,5675,409600,19784,4
19785,5675,5688,409600,19785,9
19786,5675,5697,409600,19786,9
19787,5675,5660,409600,19787,10
19788,5688,5697,409600,19788,9
19789,5688,5660,409600,19789,9
19790,5697,5660,409600,19790,2
19791,5660,5763,409600,19791,6
19792,5660,5779,409600,19792,6
19793,5660,5764,409600,19793,6
19794,5741,5772,409600,19794,5
19795,5741,5756,409600,19795,12
19796,5741,5762,409600,19796,13
19797,5741,5724,409600,19797,11
19798,5741,5730,409600,19798,15
19799,5741,5731,409600,19799,10
19800,5741,5750,409600,19800,12
19801,5741,5751,409600,19801,11
19802,5741,5771,409600,19802,16
19803,5772,5756,409600,19803,8
19804,5772,5762,409600,19804,8
19805,5772,5724,409600,19805,9
19806,5772,5775,409600,19806,14
19807,5772,5790,409600,19807,14
19808,5772,5727,409600,19808,16
19809,5772,5734,409600,19809,17
19810,5772,5731,409600,19810,14
19811,5772,5750,409600,19811,13
19812,5772,5735,409600,19812,15
19813,5756,5762,409600,19813,3
19814,5756,5724,409600,19814,12
19815,5756,5775,409600,19815,7
19816,5756,5790,409600,19816,13
19817,5756,5752,409600,19817,14
19818,5756,5735,409600,19818,16
19819,5762,5724,409600,19819,10
19820,5762,5775,409600,19820,6
19821,5762,5790,409600,19821,11
19822,5762,5752,409600,19822,11
19823,5762,5743,409600,19823,9
19824,5762,5766,409600,19824,21
19825,5762,5774,409600,19825,19
19826,5724,5775,409600,19826,15
19827,5724,5790,409600,19827,6
19828,5724,5752,409600,19828,10
19829,5724,5730,409600,19829,6
19830,5724,5768,409600,19830,13
19831,5724,5749,409600,19831,15
19832,5724,5773,409600,19832,20
19833,5724,5727,409600,19833,16
19834,5724,5751,409600,19834,19
19835,5775,5743,409600,19835,7
19836,5775,5740,409600,19836,11
19837,5775,5750,409600,19837,19
19838,5790,5752,409600,19838,4
19839,5790,5743,409600,19839,10
19840,5790,5740,409600,19840,7
19841,5790,5730,409600,19841,8
19842,5790,5768,409600,19842,8
19843,5790,5749,409600,19843,9
19844,5790,5726,409600,19844,15
19845,5790,5742,409600,19845,14
19846,5790,5727,409600,19846,19
19847,5790,5734,409600,19847,19
19848,5790,5750,409600,19848,22
19849,5752,5743,409600,19849,7
19850,5752,5740,409600,19850,3
19851,5752,5730,409600,19851,12
19852,5752,5768,409600,19852,8
19853,5752,5749,409600,19853,8
19854,5752,5793,409600,19854,8
19855,5752,5725,409600,19855,11
19856,5752,5742,409600,19856,16
19857,5743,5740,409600,19857,5
19858,5743,5725,409600,19858,9
19859,5743,5777,409600,19859,9
19860,5740,5768,409600,19860,10
19861,5740,5793,409600,19861,7
19862,5740,5725,409600,19862,9
19863,5740,5726,409600,19863,9
19864,5740,5777,409600,19864,10
19865,5740,5728,409600,19865,16
19866,5740,5758,409600,19866,18
19867,5740,5738,409600,19867,20
19868,5740,5749,409600,19868,8
19869,5730,5727,409600,19869,15
19870,5768,5749,409600,19870,4
19871,5768,5793,409600,19871,6
19872,5768,5733,409600,19872,10
19873,5768,5773,409600,19873,12
19874,5768,5742,409600,19874,11
19875,5768,5781,409600,19875,16
19876,5749,5793,409600,19876,2
19877,5749,5733,409600,19877,7
19878,5749,5773,409600,19878,12
19879,5749,5742,409600,19879,15
19880,5793,5725,409600,19880,10
19881,5793,5726,409600,19881,9
19882,5793,5733,409600,19882,6
19883,5793,5786,409600,19883,17
19884,5725,5726,409600,19884,2
19885,5725,5777,409600,19885,2
19886,5725,5728,409600,19886,9
19887,5725,5788,409600,19887,12
19888,5726,5777,409600,19888,3
19889,5726,5733,409600,19889,10
19890,5726,5728,409600,19890,8
19891,5726,5788,409600,19891,10
19892,5726,5782,409600,19892,11
19893,5726,5791,409600,19893,23
19894,5777,5781,409600,19894,24
19895,5733,5728,409600,19895,10
19896,5733,5788,409600,19896,8
19897,5733,5758,409600,19897,8
19898,5733,5773,409600,19898,9
19899,5733,5786,409600,19899,13
19900,5733,5781,409600,19900,17
19901,5733,5738,409600,19901,19
19902,5728,5788,409600,19902,5
19903,5728,5758,409600,19903,6
19904,5728,5782,409600,19904,4
19905,5728,5767,409600,19905,8
19906,5728,5738,409600,19906,27
19907,5788,5758,409600,19907,2
19908,5788,5782,409600,19908,2
19909,5788,5767,409600,19909,11
19910,5788,5787,409600,19910,19
19911,5758,5782,409600,19911,3
19912,5758,5767,409600,19912,12
19913,5782,5767,409600,19913,10
19914,5782,5786,409600,19914,17
19915,5782,5825,409600,19915,3
19916,5782,5843,409600,19916,3
19917,5782,5826,409600,19917,4
19918,5773,5786,409600,19918,6
19919,5773,5791,409600,19919,9
19920,5773,5755,409600,19920,12
19921,5773,5753,409600,19921,14
19922,5742,5738,409600,19922,6
19923,5742,5734,409600,19923,19
19924,5786,5781,409600,19924,9
19925,5786,5791,409600,19925,8
19926,5786,5787,409600,19926,7
19927,5786,5755,409600,19927,7
19928,5786,5753,409600,19928,8
19929,5781,5791,409600,19929,3
19930,5781,5787,409600,19930,9
19931,5791,5787,409600,19931,7
19932,5791,5755,409600,19932,9
19933,5787,5755,409600,19933,3
19934,5787,5753,409600,19934,5
19935,5787,5825,409600,19935,3
19936,5787,5843,409600,19936,3
19937,5787,5826,409600,19937,4
19938,5755,5753,409600,19938,2
19939,5753,5825,409600,19939,3
19940,5753,5843,409600,19940,4
19941,5753,5826,409600,19941,4
19942,5727,5734,409600,19942,2
19943,5727,5731,409600,19943,5
19944,5727,5766,409600,19944,3
19945,5727,5765,409600,19945,5
19946,5727,5754,409600,19946,7
19947,5727,5729,409600,19947,15
19948,5734,5731,409600,19948,7
19949,5734,5766,409600,19949,2
19950,5734,5765,409600,19950,6
19951,5734,5754,409600,19951,6
19952,5734,5774,409600,19952,19
19953,5731,5766,409600,19953,7
19954,5731,5765,409600,19954,5
19955,5731,5751,409600,19955,11
19956,5766,5765,409600,19956,5
19957,5766,5754,409600,19957,5
19958,5766,5771,409600,19958,12
19959,5765,5754,409600,19959,4
19960,5765,5771,409600,19960,7
19961,5765,5825,409600,19961,4
19962,5765,5843,409600,19962,4
19963,5765,5826,409600,19963,4
19964,5754,5771,409600,19964,10
19965,5750,5751,409600,19965,10
19966,5750,5774,409600,19966,6
19967,5750,5735,409600,19967,4
19968,5750,5736,409600,19968,10
19969,5750,5746,409600,19969,8
19970,5750,5776,409600,19970,19
19971,5751,5774,409600,19971,5
19972,5751,5736,409600,19972,5
19973,5751,5729,409600,19973,11
19974,5751,5789,409600,19974,12
19975,5774,5735,409600,19975,9
19976,5774,5771,409600,19976,14
19977,5774,5736,409600,19977,4
19978,5774,5746,409600,19978,8
19979,5774,5789,409600,19979,14
19980,5774,5783,409600,19980,12
19981,5774,5745,409600,19981,16
19982,5774,5723,409600,19982,19
19983,5735,5736,409600,19983,12
19984,5735,5746,409600,19984,7
19985,5735,5783,409600,19985,16
19986,5771,5729,409600,19986,4
19987,5736,5729,409600,19987,11
19988,5736,5746,409600,19988,9
19989,5736,5789,409600,19989,10
19990,5736,5785,409600,19990,10
19991,5736,5757,409600,19991,18
19992,5736,5737,409600,19992,22
19993,5729,5789,409600,19993,7
19994,5729,5757,409600,19994,11
19995,5729,5780,409600,19995,15
19996,5729,5784,409600,19996,19
19997,5746,5783,409600,19997,9
19998,5746,5785,409600,19998,12
19999,5746,5778,409600,19999,22
20000,5789,5783,409600,20000,11
20001,5789,5785,409600,20001,7
20002,5789,5745,409600,20002,12
20003,5789,5748,409600,20003,8
20004,5789,5757,409600,20004,9
20005,5789,5778,409600,20005,11
20006,5789,5779,409600,20006,12
20007,5789,5769,409600,20007,25
20008,5783,5785,409600,20008,5
20009,5783,5745,409600,20009,5
20010,5783,5748,409600,20010,10
20011,5783,5792,409600,20011,6
20012,5783,5739,409600,20012,8
20013,5783,5780,409600,20013,13
20014,5783,5763,409600,20014,18
20015,5783,5784,409600,20015,7
20016,5783,5723,409600,20016,8
20017,5785,5745,409600,20017,5
20018,5785,5748,409600,20018,6
20019,5785,5792,409600,20019,7
20020,5785,5739,409600,20020,11
20021,5785,5784,409600,20021,8
20022,5785,5759,409600,20022,11
20023,5745,5748,409600,20023,8
20024,5745,5792,409600,20024,2
20025,5745,5739,409600,20025,7
20026,5745,5784,409600,20026,4
20027,5745,5759,409600,20027,8
20028,5745,5747,409600,20028,18
20029,5745,5723,409600,20029,6
20030,5748,5757,409600,20030,10
20031,5748,5792,409600,20031,9
20032,5748,5780,409600,20032,4
20033,5748,5744,409600,20033,10
20034,5757,5780,409600,20034,7
20035,5757,5778,409600,20035,3
20036,5757,5779,409600,20036,4
20037,5757,5761,409600,20037,8
20038,5757,5760,409600,20038,16
20039,5792,5739,409600,20039,6
20040,5792,5784,409600,20040,2
20041,5792,5723,409600,20041,5
20042,5792,5759,409600,20042,7
20043,5792,5776,409600,20043,7
20044,5739,5723,409600,20044,3
20045,5739,5776,409600,20045,4
20046,5739,5764,409600,20046,8
20047,5739,5747,409600,20047,19
20048,5739,5784,409600,20048,6
20049,5780,5778,409600,20049,7
20050,5780,5779,409600,20050,8
20051,5780,5761,409600,20051,7
20052,5780,5744,409600,20052,7
20053,5784,5723,409600,20053,4
20054,5784,5776,409600,20054,7
20055,5784,5759,409600,20055,6
20056,5784,5764,409600,20056,6
20057,5784,5770,409600,20057,9
20058,5784,5763,409600,20058,12
20059,5723,5776,409600,20059,4
20060,5723,5764,409600,20060,6
20061,5723,5769,409600,20061,24
20062,5778,5779,409600,20062,2
20063,5778,5761,409600,20063,6
20064,5778,5732,409600,20064,19
20065,5779,5761,409600,20065,6
20066,5779,5744,409600,20066,9
20067,5779,5825,409600,20067,3
20068,5779,5843,409600,20068,4
20069,5779,5826,409600,20069,4
20070,5776,5764,409600,20070,5
20071,5776,5770,409600,20071,8
20072,5759,5744,409600,20072,12
20073,5759,5770,409600,20073,7
20074,5759,5763,409600,20074,7
20075,5759,5764,409600,20075,7
20076,5761,5744,409600,20076,3
20077,5761,5737,409600,20077,11
20078,5761,5747,409600,20078,11
20079,5761,5760,409600,20079,9
20080,5764,5770,409600,20080,4
20081,5764,5825,409600,20081,4
20082,5764,5843,409600,20082,4
20083,5764,5826,409600,20083,4
20084,5744,5763,409600,20084,11
20085,5744,5737,409600,20085,8
20086,5763,5737,409600,20086,4
20087,5763,5747,409600,20087,7
20088,5763,5825,409600,20088,4
20089,5763,5843,409600,20089,4
20090,5763,5826,409600,20090,4
20091,5737,5747,409600,20091,4
20092,5737,5760,409600,20092,12
20093,5747,5760,409600,20093,9
20094,5747,5769,409600,20094,9
20095,5747,5732,409600,20095,10
20096,5760,5769,409600,20096,9
20097,5760,5732,409600,20097,9
20098,5769,5732,409600,20098,2
20099,5732,5825,409600,20099,4
20100,5732,5843,409600,20100,4
20101,5732,5826,409600,20101,4
20102,5835,5846,409600,20102,4
20103,5835,5864,409600,20103,7
20104,5835,5823,409600,20104,7
20105,5835,5849,409600,20105,10
20106,5835,5850,409600,20106,7
20107,5835,5851,409600,20107,13
20108,5835,5809,409600,20108,11
20109,5835,5845,409600,20109,8
20110,5835,5819,409600,20110,10
20111,5835,5831,409600,20111,12
20112,5835,5832,409600,20112,16
20113,5835,5842,409600,20113,21
20114,5846,5864,409600,20114,5
20115,5846,5823,409600,20115,8
20116,5846,5849,409600,20116,10
20117,5846,5850,409600,20117,10
20118,5846,5852,409600,20118,9
20119,5846,5809,409600,20119,7
20120,5846,5845,409600,20120,8
20121,5846,5819,409600,20121,11
20122,5846,5829,409600,20122,18
20123,5846,5821,409600,20123,19
20124,5846,5797,409600,20124,20
20125,5864,5823,409600,20125,6
20126,5864,5849,409600,20126,7
20127,5864,5850,409600,20127,10
20128,5864,5851,409600,20128,8
20129,5864,5853,409600,20129,6
20130,5864,5844,409600,20130,10
20131,5864,5852,409600,20131,8
20132,5864,5809,409600,20132,9
20133,5864,5820,409600,20133,12
20134,5864,5845,409600,20134,13
20135,5864,5797,409600,20135,22
20136,5823,5849,409600,20136,3
20137,5823,5850,409600,20137,6
20138,5823,5851,409600,20138,8
20139,5823,5853,409600,20139,10
20140,5823,5844,409600,20140,8
20141,5823,5852,409600,20141,13
20142,5823,5828,409600,20142,14
20143,5823,5819,409600,20143,16
20144,5823,5862,409600,20144,22
20145,5849,5851,409600,20145,6
20146,5849,5853,409600,20146,9
20147,5849,5844,409600,20147,6
20148,5849,5814,409600,20148,8
20149,5849,5822,409600,20149,12
20150,5849,5828,409600,20150,12
20151,5849,5854,409600,20151,13
20152,5849,5848,409600,20152,17
20153,5849,5831,409600,20153,19
20154,5849,5838,409600,20154,19
20155,5850,5848,409600,20155,15
20156,5850,5800,409600,20156,11
20157,5851,5853,409600,20157,5
20158,5851,5844,409600,20158,4
20159,5851,5814,409600,20159,5
20160,5851,5822,409600,20160,9
20161,5851,5824,409600,20161,19
20162,5853,5814,409600,20162,9
20163,5853,5852,409600,20163,6
20164,5853,5820,409600,20164,11
20165,5844,5814,409600,20165,3
20166,5844,5822,409600,20166,6
20167,5844,5828,409600,20167,8
20168,5844,5824,409600,20168,17
20169,5844,5803,409600,20169,18
20170,5844,5808,409600,20170,23
20171,5814,5822,409600,20171,4
20172,5814,5854,409600,20172,8
20173,5814,5865,409600,20173,10
20174,5814,5824,409600,20174,19
20175,5814,5839,409600,20175,19
20176,5814,5828,409600,20176,8
20177,5852,5809,409600,20177,7
20178,5852,5820,409600,20178,5
20179,5852,5841,409600,20179,33
20180,5809,5820,409600,20180,7
20181,5809,5845,409600,20181,10
20182,5809,5857,409600,20182,15
20183,5822,5828,409600,20183,5
20184,5822,5854,409600,20184,5
20185,5822,5865,409600,20185,8
20186,5822,5833,409600,20186,8
20187,5822,5836,409600,20187,8
20188,5822,5807,409600,20188,20
20189,5828,5854,409600,20189,2
20190,5828,5865,409600,20190,12
20191,5828,5833,409600,20191,7
20192,5828,5803,409600,20192,16
20193,5854,5865,409600,20193,10
20194,5854,5833,409600,20194,5
20195,5854,5836,409600,20195,8
20196,5854,5824,409600,20196,17
20197,5854,5803,409600,20197,18
20198,5854,5863,409600,20198,14
20199,5820,5829,409600,20199,9
20200,5820,5827,409600,20200,14
20201,5865,5833,409600,20201,10
20202,5865,5836,409600,20202,6
20203,5865,5862,409600,20203,14
20204,5865,5829,409600,20204,27
20205,5865,5861,409600,20205,25
20206,5833,5836,409600,20206,6
20207,5833,5862,409600,20207,6
20208,5833,5863,409600,20208,10
20209,5833,5806,409600,20209,16
20210,5833,5804,409600,20210,15
20211,5833,5817,409600,20211,24
20212,5836,5862,409600,20212,8
20213,5845,5819,409600,20213,5
20214,5845,5831,409600,20214,6
20215,5845,5808,409600,20215,12
20216,5845,5857,409600,20216,12
20217,5845,5858,409600,20217,12
20218,5845,5821,409600,20218,14
20219,5845,5795,409600,20219,16
20220,5845,5860,409600,20220,16
20221,5845,5813,409600,20221,21
20222,5824,5803,409600,20222,2
20223,5824,5848,409600,20223,3
20224,5824,5839,409600,20224,4
20225,5824,5800,409600,20225,12
20226,5824,5837,409600,20226,7
20227,5824,5796,409600,20227,17
20228,5824,5806,409600,20228,19
20229,5803,5848,409600,20229,2
20230,5803,5839,409600,20230,3
20231,5803,5800,409600,20231,12
20232,5803,5837,409600,20232,6
20233,5803,5830,409600,20233,8
20234,5803,5796,409600,20234,17
20235,5803,5806,409600,20235,19
20236,5848,5839,409600,20236,2
20237,5848,5837,409600,20237,5
20238,5848,5830,409600,20238,6
20239,5839,5800,409600,20239,12
20240,5839,5837,409600,20240,4
20241,5839,5830,409600,20241,7
20242,5800,5838,409600,20242,8
20243,5819,5831,409600,20243,3
20244,5819,5808,409600,20244,7
20245,5819,5838,409600,20245,13
20246,5819,5832,409600,20246,7
20247,5819,5829,409600,20247,19
20248,5819,5857,409600,20248,13
20249,5819,5858,409600,20249,12
20250,5819,5795,409600,20250,18
20251,5819,5841,409600,20251,20
20252,5837,5830,409600,20252,5
20253,5837,5796,409600,20253,15
20254,5837,5812,409600,20254,21
20255,5830,5796,409600,20255,10
20256,5830,5855,409600,20256,23
20257,5831,5808,409600,20257,7
20258,5831,5832,409600,20258,6
20259,5831,5857,409600,20259,12
20260,5831,5858,409600,20260,10
20261,5831,5821,409600,20261,9
20262,5831,5805,409600,20262,19
20263,5808,5838,409600,20263,7
20264,5808,5832,409600,20264,4
20265,5832,5880,409600,20265,1
20266,5832,5890,409600,20266,1
20267,5832,5894,409600,20267,1
20268,5862,5863,409600,20268,4
20269,5862,5855,409600,20269,7
20270,5862,5804,409600,20270,9
20271,5862,5847,409600,20271,11
20272,5796,5863,409600,20272,18
20273,5796,5806,409600,20273,8
20274,5863,5855,409600,20274,4
20275,5863,5804,409600,20275,6
20276,5863,5807,409600,20276,13
20277,5863,5861,409600,20277,14
20278,5863,5825,409600,20278,19
20279,5806,5855,409600,20279,13
20280,5806,5847,409600,20280,14
20281,5806,5812,409600,20281,8
20282,5806,5861,409600,20282,9
20283,5806,5825,409600,20283,14
20284,5855,5804,409600,20284,3
20285,5855,5847,409600,20285,5
20286,5855,5807,409600,20286,12
20287,5855,5843,409600,20287,7
20288,5829,5827,409600,20288,6
20289,5857,5858,409600,20289,5
20290,5857,5795,409600,20290,6
20291,5857,5860,409600,20291,5
20292,5857,5827,409600,20292,14
20293,5857,5842,409600,20293,16
20294,5857,5840,409600,20294,12
20295,5857,5805,409600,20295,8
20296,5858,5821,409600,20296,7
20297,5858,5795,409600,20297,9
20298,5858,5860,409600,20298,6
20299,5858,5842,409600,20299,12
20300,5858,5801,409600,20300,23
20301,5821,5842,409600,20301,6
20302,5821,5813,409600,20302,12
20303,5795,5860,409600,20303,4
20304,5795,5827,409600,20304,10
20305,5795,5805,409600,20305,3
20306,5795,5802,409600,20306,7
20307,5795,5840,409600,20307,8
20308,5795,5834,409600,20308,17
20309,5795,5810,409600,20309,7
20310,5860,5805,409600,20310,7
20311,5860,5810,409600,20311,10
20312,5860,5840,409600,20312,8
20313,5827,5805,409600,20313,8
20314,5827,5797,409600,20314,4
20315,5827,5802,409600,20315,7
20316,5805,5797,409600,20316,6
20317,5805,5802,409600,20317,4
20318,5805,5810,409600,20318,5
20319,5805,5859,409600,20319,9
20320,5805,5840,409600,20320,8
20321,5797,5802,409600,20321,4
20322,5797,5810,409600,20322,5
20323,5797,5859,409600,20323,6
20324,5802,5810,409600,20324,2
20325,5802,5859,409600,20325,5
20326,5802,5813,409600,20326,20
20327,5802,5834,409600,20327,18
20328,5802,5840,409600,20328,8
20329,5842,5813,409600,20329,10
20330,5842,5841,409600,20330,9
20331,5842,5866,409600,20331,15
20332,5810,5840,409600,20332,7
20333,5810,5859,409600,20333,5
20334,5810,5799,409600,20334,19
20335,5810,5801,409600,20335,14
20336,5840,5801,409600,20336,15
20337,5840,5890,409600,20337,1
20338,5840,5880,409600,20338,1
20339,5840,5894,409600,20339,1
20340,5859,5799,409600,20340,19
20341,5813,5841,409600,20341,3
20342,5813,5799,409600,20342,6
20343,5813,5866,409600,20343,5
20344,5813,5815,409600,20344,9
20345,5813,5798,409600,20345,11
20346,5841,5799,409600,20346,8
20347,5841,5866,409600,20347,6
20348,5841,5834,409600,20348,16
20349,5799,5866,409600,20349,4
20350,5799,5834,409600,20350,8
20351,5799,5815,409600,20351,4
20352,5799,5856,409600,20352,5
20353,5799,5816,409600,20353,12
20354,5799,5818,409600,20354,11
20355,5799,5798,409600,20355,6
20356,5866,5815,409600,20356,4
20357,5866,5856,409600,20357,7
20358,5866,5798,409600,20358,6
20359,5866,5818,409600,20359,10
20360,5834,5815,409600,20360,8
20361,5834,5856,409600,20361,5
20362,5834,5801,409600,20362,17
20363,5834,5798,409600,20363,8
20364,5815,5856,409600,20364,3
20365,5815,5798,409600,20365,3
20366,5815,5816,409600,20366,10
20367,5815,5818,409600,20367,8
20368,5815,5826,409600,20368,8
20369,5815,5811,409600,20369,12
20370,5856,5798,409600,20370,3
20371,5856,5816,409600,20371,11
20372,5856,5826,409600,20372,7
20373,5856,5818,409600,20373,8
20374,5856,5890,409600,20374,1
20375,5856,5880,409600,20375,1
20376,5856,5894,409600,20376,1
20377,5798,5816,409600,20377,9
20378,5798,5818,409600,20378,5
20379,5798,5826,409600,20379,6
20380,5798,5811,409600,20380,10
20381,5801,5890,409600,20381,1
20382,5801,5880,409600,20382,1
20383,5801,5894,409600,20383,1
20384,5816,5811,409600,20384,4
20385,5816,5818,409600,20385,8
20386,5818,5826,409600,20386,3
20387,5818,5811,409600,20387,8
20388,5826,5811,409600,20388,10
20389,5826,5894,409600,20389,1
20390,5826,5880,409600,20390,1
20391,5826,5868,409600,20391,1
20392,5811,5880,409600,20392,1
20393,5811,5890,409600,20393,1
20394,5811,5894,409600,20394,1
20395,5804,5847,409600,20395,3
20396,5804,5807,409600,20396,13
20397,5804,5843,409600,20397,6
20398,5847,5843,409600,20398,5
20399,5847,5812,409600,20399,19
20400,5807,5843,409600,20400,8
20401,5807,5812,409600,20401,25
20402,5843,5887,409600,20402,1
20403,5843,5907,409600,20403,1
20404,5843,5894,409600,20404,1
20405,5812,5861,409600,20405,9
20406,5812,5825,409600,20406,8
20407,5812,5817,409600,20407,10
20408,5861,5825,409600,20408,7
20409,5861,5817,409600,20409,8
20410,5825,5817,409600,20410,3
20411,5825,5887,409600,20411,1
20412,5825,5907,409600,20412,1
20413,5825,5894,409600,20413,1
20414,5881,5902,409600,20414,6
20415,5881,5889,409600,20415,8
20416,5881,5910,409600,20416,11
20417,5881,5886,409600,20417,13
20418,5881,5874,409600,20418,6
20419,5881,5912,409600,20419,18
20420,5881,5868,409600,20420,9
20421,5881,5877,409600,20421,13
20422,5881,5882,409600,20422,15
20423,5881,5878,409600,20423,19
20424,5881,5876,409600,20424,10
20425,5881,5871,409600,20425,11
20426,5902,5889,409600,20426,5
20427,5902,5910,409600,20427,7
20428,5902,5886,409600,20428,9
20429,5902,5876,409600,20429,9
20430,5902,5874,409600,20430,11
20431,5902,5868,409600,20431,14
20432,5902,5882,409600,20432,12
20433,5902,5899,409600,20433,19
20434,5902,5873,409600,20434,19
20435,5902,5897,409600,20435,19
20436,5889,5910,409600,20436,5
20437,5889,5886,409600,20437,6
20438,5889,5876,409600,20438,5
20439,5889,5871,409600,20439,9
20440,5889,5874,409600,20440,11
20441,5889,5892,409600,20441,12
20442,5889,5912,409600,20442,12
20443,5889,5868,409600,20443,17
20444,5889,5908,409600,20444,19
20445,5910,5886,409600,20445,4
20446,5910,5876,409600,20446,8
20447,5910,5871,409600,20447,12
20448,5910,5892,409600,20448,16
20449,5910,5879,409600,20449,17
20450,5910,5912,409600,20450,8
20451,5910,5899,409600,20451,13
20452,5910,5884,409600,20452,14
20453,5910,5897,409600,20453,21
20454,5910,5878,409600,20454,22
20455,5886,5876,409600,20455,7
20456,5886,5871,409600,20456,11
20457,5886,5912,409600,20457,9
20458,5886,5899,409600,20458,11
20459,5886,5887,409600,20459,41
20460,5876,5871,409600,20460,4
20461,5876,5874,409600,20461,11
20462,5876,5892,409600,20462,8
20463,5876,5879,409600,20463,9
20464,5876,5877,409600,20464,19
20465,5876,5884,409600,20465,19
20466,5876,5893,409600,20466,25
20467,5876,5904,409600,20467,27
20468,5876,5894,409600,20468,19
20469,5876,5909,409600,20469,23
20470,5871,5892,409600,20470,4
20471,5871,5879,409600,20471,6
20472,5871,5882,409600,20472,19
20473,5871,5906,409600,20473,22
20474,5871,5874,409600,20474,10
20475,5874,5868,409600,20475,9
20476,5874,5877,409600,20476,11
20477,5874,5882,409600,20477,19
20478,5874,5893,409600,20478,24
20479,5874,5908,409600,20479,13
20480,5874,5894,409600,20480,19
20481,5874,5870,409600,20481,21
20482,5892,5879,409600,20482,3
20483,5892,5878,409600,20483,14
20484,5892,5869,409600,20484,28
20485,5879,5872,409600,20485,19
20486,5912,5899,409600,20486,11
20487,5912,5884,409600,20487,6
20488,5912,5906,409600,20488,8
20489,5912,5888,409600,20489,9
20490,5912,5885,409600,20490,16
20491,5912,5895,409600,20491,24
20492,5868,5877,409600,20492,4
20493,5868,5893,409600,20493,21
20494,5868,5909,409600,20494,17
20495,5868,5921,409600,20495,4
20496,5868,5957,409600,20496,5
20497,5868,5969,409600,20497,5
20498,5877,5878,409600,20498,19
20499,5877,5908,409600,20499,16
20500,5877,5896,409600,20500,19
20501,5877,5870,409600,20501,17
20502,5882,5893,409600,20502,10
20503,5899,5884,409600,20503,15
20504,5899,5906,409600,20504,12
20505,5899,5888,409600,20505,17
20506,5899,5895,409600,20506,24
20507,5884,5906,409600,20507,6
20508,5884,5888,409600,20508,4
20509,5884,5873,409600,20509,11
20510,5884,5885,409600,20510,11
20511,5906,5888,409600,20511,6
20512,5906,5873,409600,20512,15
20513,5906,5885,409600,20513,11
20514,5906,5901,409600,20514,13
20515,5906,5890,409600,20515,15
20516,5906,5903,409600,20516,14
20517,5906,5904,409600,20517,11
20518,5888,5873,409600,20518,9
20519,5888,5885,409600,20519,8
20520,5888,5901,409600,20520,10
20521,5888,5875,409600,20521,19
20522,5873,5897,409600,20522,13
20523,5873,5885,409600,20523,11
20524,5873,5890,409600,20524,11
20525,5873,5875,409600,20525,11
20526,5893,5897,409600,20526,4
20527,5897,5901,409600,20527,21
20528,5897,5875,409600,20528,12
20529,5885,5901,409600,20529,3
20530,5885,5890,409600,20530,5
20531,5885,5903,409600,20531,6
20532,5885,5904,409600,20532,13
20533,5885,5880,409600,20533,10
20534,5885,5883,409600,20534,13
20535,5901,5890,409600,20535,5
20536,5901,5903,409600,20536,3
20537,5901,5904,409600,20537,12
20538,5901,5880,409600,20538,8
20539,5901,5883,409600,20539,11
20540,5890,5903,409600,20540,6
20541,5890,5875,409600,20541,14
20542,5890,5880,409600,20542,10
20543,5890,5883,409600,20543,8
20544,5890,5921,409600,20544,5
20545,5890,5957,409600,20545,5
20546,5890,5969,409600,20546,5
20547,5903,5880,409600,20547,5
20548,5903,5883,409600,20548,11
20549,5903,5895,409600,20549,12
20550,5904,5880,409600,20550,11
20551,5880,5895,409600,20551,8
20552,5880,5921,409600,20552,5
20553,5880,5957,409600,20553,5
20554,5880,5969,409600,20554,5
20555,5883,5921,409600,20555,5
20556,5883,5957,409600,20556,5
20557,5883,5969,409600,20557,5
20558,5878,5908,409600,20558,4
20559,5878,5894,409600,20559,8
20560,5878,5872,409600,20560,6
20561,5878,5909,409600,20561,13
20562,5878,5905,409600,20562,9
20563,5878,5911,409600,20563,12
20564,5878,5896,409600,20564,11
20565,5908,5894,409600,20565,12
20566,5908,5872,409600,20566,7
20567,5908,5909,409600,20567,9
20568,5908,5905,409600,20568,12
20569,5908,5896,409600,20569,10
20570,5894,5872,409600,20570,7
20571,5894,5905,409600,20571,4
20572,5894,5898,409600,20572,10
